TransactionID,CustomerID,ProductID,TransactionDate,Quantity,TotalValue,Price,TransactionDay,TransactionTime,TransactionMonth,Transaction_TimePeriod,ProductName,Category,CustomerName,Region,SignupDate,AvgTransactionValue,DaysSinceLastTransaction,UniqueProductsPurchased,FavProduct,FavCategory,MostActiveTransactionDay,PeakTransactionTime
T00261,C0125,P041,2024-02-20,2,912.56,456.28,Tuesday,06:00:07,February,Morning,ComfortLiving Smartphone,Electronics,Nicholas Taylor,North America,2022-12-18,743.49,156.0,4.0,P010,Books,Tuesday,Evening
T00343,C0173,P041,2024-01-02,1,456.28,456.28,Tuesday,11:54:22,January,Morning,ComfortLiving Smartphone,Electronics,Francisco Young,Asia,2022-10-06,726.005,148.0,8.0,P004,Books,Friday,Afternoon
T00482,C0066,P041,2024-06-04,4,1825.12,456.28,Tuesday,02:02:24,June,Evening,ComfortLiving Smartphone,Electronics,Catherine White,Europe,2024-11-15,1266.4266666666665,152.0,3.0,P041,Electronics,Wednesday,Evening
T00589,C0186,P041,2024-10-23,1,456.28,456.28,Wednesday,16:42:32,October,Afternoon,ComfortLiving Smartphone,Electronics,Amber Alexander,Asia,2023-10-11,587.2133333333333,96.0,3.0,P002,Electronics,Friday,Morning
T00597,C0023,P041,2024-07-01,3,1368.84,456.28,Monday,04:53:47,July,Evening,ComfortLiving Smartphone,Electronics,Nicholas Cain,Europe,2022-03-04,859.775,77.0,6.0,P012,Books,Monday,Evening
T00881,C0101,P041,2024-08-19,3,1368.84,456.28,Monday,04:22:17,August,Evening,ComfortLiving Smartphone,Electronics,Kelsey Roberts,Asia,2023-09-30,693.87375,30.0,7.0,P015,Books,Saturday,Evening
T00014,C0105,P060,2024-08-05,1,155.65,155.65,Monday,07:35:43,August,Morning,HomeSense T-Shirt,Clothing,Ryan Hampton,Europe,2024-11-11,801.2416666666667,146.0,6.0,P001,Electronics,Monday,Morning
T00392,C0072,P060,2024-11-02,4,622.6,155.65,Saturday,20:33:22,November,Evening,HomeSense T-Shirt,Clothing,Sarah Scott,North America,2024-07-24,599.918,86.0,5.0,P008,Electronics,Saturday,Evening
T00405,C0093,P060,2024-08-02,2,311.3,155.65,Friday,21:41:32,August,Evening,HomeSense T-Shirt,Clothing,Nancy Walker,Asia,2024-07-13,588.3322222222222,133.0,8.0,P076,Clothing,Monday,Evening
T00452,C0009,P060,2024-03-16,1,155.65,155.65,Saturday,17:26:03,March,Evening,HomeSense T-Shirt,Clothing,Joy Clark,Europe,2023-08-14,298.8333333333333,107.0,3.0,P050,Clothing,Saturday,Evening
T00642,C0162,P060,2024-08-06,4,622.6,155.65,Tuesday,20:12:35,August,Evening,HomeSense T-Shirt,Clothing,Edwin Watson,Asia,2022-03-29,600.28,71.0,8.0,P009,Electronics,Monday,Evening
T00768,C0083,P060,2024-12-17,1,155.65,155.65,Tuesday,13:01:28,December,Afternoon,HomeSense T-Shirt,Clothing,Christina Stark,South America,2022-04-07,214.26666666666665,41.0,3.0,P036,Clothing,Sunday,Afternoon
T00015,C0001,P054,2024-01-19,2,114.6,57.3,Friday,03:12:55,January,Evening,SoundWave Cookbook,Books,Lawrence Carroll,South America,2022-07-10,670.9040000000001,86.0,5.0,P022,Electronics,Tuesday,Evening
T00053,C0039,P054,2024-09-30,3,171.9,57.3,Monday,14:42:16,September,Afternoon,SoundWave Cookbook,Books,Angela Harris,South America,2024-10-13,706.6,92.0,6.0,P011,Electronics,Sunday,Afternoon
T00203,C0124,P054,2024-03-31,4,229.2,57.3,Sunday,16:50:02,March,Afternoon,SoundWave Cookbook,Books,Lindsay Perez,Europe,2024-08-26,609.1899999999999,112.0,7.0,P006,Home Decor,Saturday,Afternoon
T00210,C0165,P054,2024-08-15,2,114.6,57.3,Thursday,15:59:47,August,Afternoon,SoundWave Cookbook,Books,Juan Mcdaniel,South America,2022-04-09,745.3444444444444,32.0,6.0,P044,Books,Thursday,Morning
T00262,C0143,P054,2024-01-30,1,57.3,57.3,Tuesday,22:40:57,January,Evening,SoundWave Cookbook,Books,Brian Parker,Asia,2024-05-27,863.5185714285715,40.0,6.0,P094,Clothing,Wednesday,Evening
T00327,C0165,P054,2024-11-27,2,114.6,57.3,Wednesday,10:42:19,November,Morning,SoundWave Cookbook,Books,Juan Mcdaniel,South America,2022-04-09,745.3444444444444,32.0,6.0,P044,Books,Thursday,Morning
T00395,C0038,P054,2024-03-14,3,171.9,57.3,Thursday,08:10:08,March,Morning,SoundWave Cookbook,Books,Jeffrey Perkins,North America,2022-04-16,539.37,46.0,5.0,P028,Home Decor,Thursday,Evening
T00423,C0019,P054,2024-11-08,3,171.9,57.3,Friday,10:22:51,November,Morning,SoundWave Cookbook,Books,Brandon Rodriguez,Europe,2023-01-12,364.3033333333333,80.0,6.0,P001,Books,Friday,Evening
T00581,C0083,P054,2024-11-13,2,114.6,57.3,Wednesday,04:56:27,November,Evening,SoundWave Cookbook,Books,Christina Stark,South America,2022-04-07,214.26666666666665,41.0,3.0,P036,Clothing,Sunday,Afternoon
T00634,C0073,P054,2024-03-20,4,229.2,57.3,Wednesday,02:37:13,March,Evening,SoundWave Cookbook,Books,Heidi Johnson,Europe,2022-08-20,686.8466666666667,313.0,3.0,P017,Books,Monday,Afternoon
T00699,C0156,P054,2024-04-21,3,171.9,57.3,Sunday,22:39:45,April,Evening,SoundWave Cookbook,Books,William Adams,North America,2023-08-19,694.040909090909,43.0,10.0,P059,Books,Saturday,Afternoon
T00784,C0047,P054,2024-08-23,3,171.9,57.3,Friday,09:06:06,August,Morning,SoundWave Cookbook,Books,Samantha Frank,North America,2024-03-22,410.07714285714286,157.0,7.0,P007,Books,Friday,Morning
T00808,C0190,P054,2024-07-06,4,229.2,57.3,Saturday,00:13:42,July,Evening,SoundWave Cookbook,Books,Alexander Lowe,South America,2024-05-31,596.604,42.0,5.0,P016,Electronics,Saturday,Morning
T00873,C0086,P054,2024-08-02,4,229.2,57.3,Friday,11:13:00,August,Morning,SoundWave Cookbook,Books,Stephanie Peterson,Europe,2022-09-18,550.9359999999999,32.0,5.0,P010,Home Decor,Thursday,Evening
T00884,C0171,P054,2024-01-28,3,171.9,57.3,Sunday,18:40:51,January,Evening,SoundWave Cookbook,Books,Michael Cowan,South America,2022-12-16,1029.0700000000002,96.0,5.0,P017,Books,Saturday,Evening
T00926,C0181,P054,2024-08-16,3,171.9,57.3,Friday,02:29:10,August,Evening,SoundWave Cookbook,Books,Alexander Barker,South America,2023-11-16,557.9333333333334,31.0,6.0,P002,Electronics,Friday,Evening
T00016,C0072,P070,2024-07-05,2,97.38,48.69,Friday,23:04:17,July,Evening,HomeSense T-Shirt,Clothing,Sarah Scott,North America,2024-07-24,599.918,86.0,5.0,P008,Electronics,Saturday,Evening
T00087,C0108,P070,2024-02-16,1,48.69,48.69,Friday,19:58:26,February,Evening,HomeSense T-Shirt,Clothing,David Davis,South America,2022-09-28,692.6485714285715,117.0,7.0,P011,Clothing,Wednesday,Evening
T00098,C0090,P070,2024-08-28,3,146.07,48.69,Wednesday,02:11:58,August,Evening,HomeSense T-Shirt,Clothing,Charles Hamilton,Asia,2023-10-17,591.1657142857142,138.0,7.0,P042,Books,Wednesday,Evening
T00281,C0126,P070,2024-09-24,1,48.69,48.69,Tuesday,16:29:36,September,Afternoon,HomeSense T-Shirt,Clothing,Caitlin Brown,South America,2024-02-20,760.9283333333333,60.0,6.0,P032,Books,Thursday,Evening
T00750,C0056,P070,2024-12-25,4,194.76,48.69,Wednesday,21:16:21,December,Evening,HomeSense T-Shirt,Clothing,Erika Fernandez,Asia,2024-04-12,636.588,33.0,5.0,P024,Clothing,Wednesday,Evening
T00762,C0106,P070,2024-11-01,4,194.76,48.69,Friday,09:20:07,November,Morning,HomeSense T-Shirt,Clothing,Amanda Mcguire,Asia,2022-09-22,587.86,61.0,5.0,P031,Clothing,Friday,Morning
T00018,C0166,P010,2024-09-21,3,1050.39,350.13,Saturday,22:21:26,September,Evening,ComfortLiving Smartwatch,Electronics,John Rogers,Europe,2022-02-13,601.3375000000001,97.0,4.0,P010,Home Decor,Monday,Evening
T00068,C0088,P010,2024-09-22,3,1050.39,350.13,Sunday,23:11:50,September,Evening,ComfortLiving Smartwatch,Electronics,Carlos Murray,Asia,2023-05-14,427.076,43.0,5.0,P010,Clothing,Sunday,Evening
T00243,C0069,P010,2024-08-31,2,700.26,350.13,Saturday,00:38:43,August,Evening,ComfortLiving Smartwatch,Electronics,Stacy Foster,Europe,2023-12-03,575.738,49.0,5.0,P010,Electronics,Thursday,Evening
T00276,C0113,P010,2024-11-27,3,1050.39,350.13,Wednesday,17:12:27,November,Evening,ComfortLiving Smartwatch,Electronics,Joseph Ortiz Jr.,South America,2022-06-17,601.5125,61.0,7.0,P078,Home Decor,Sunday,Evening
T00292,C0086,P010,2024-12-26,2,700.26,350.13,Thursday,02:30:22,December,Evening,ComfortLiving Smartwatch,Electronics,Stephanie Peterson,Europe,2022-09-18,550.9359999999999,32.0,5.0,P010,Home Decor,Thursday,Evening
T00315,C0125,P010,2024-04-03,3,1050.39,350.13,Wednesday,21:46:38,April,Evening,ComfortLiving Smartwatch,Electronics,Nicholas Taylor,North America,2022-12-18,743.49,156.0,4.0,P010,Books,Tuesday,Evening
T00372,C0192,P010,2024-07-22,1,350.13,350.13,Monday,10:55:09,July,Morning,ComfortLiving Smartwatch,Electronics,Sarah Arias,South America,2022-09-15,518.1800000000001,181.0,4.0,P010,Electronics,Monday,Afternoon
T00516,C0074,P010,2024-07-29,1,350.13,350.13,Monday,06:11:19,July,Morning,ComfortLiving Smartwatch,Electronics,Jonathan Russo,Europe,2022-05-27,1018.4066666666668,182.0,3.0,P005,Books,Monday,Afternoon
T00710,C0162,P010,2024-01-13,1,350.13,350.13,Saturday,09:31:27,January,Morning,ComfortLiving Smartwatch,Electronics,Edwin Watson,Asia,2022-03-29,600.28,71.0,8.0,P009,Electronics,Monday,Evening
T00830,C0048,P010,2024-01-28,2,700.26,350.13,Sunday,09:13:22,January,Morning,ComfortLiving Smartwatch,Electronics,Matthew Park,South America,2024-11-07,770.1879999999999,54.0,5.0,P010,Electronics,Sunday,Evening
T00986,C0122,P010,2024-05-20,2,700.26,350.13,Monday,10:52:21,May,Morning,ComfortLiving Smartwatch,Electronics,Corey Ruiz,North America,2022-05-06,724.65,41.0,7.0,P010,Books,Tuesday,Evening
T00019,C0006,P040,2024-06-05,2,306.38,153.19,Wednesday,01:19:28,June,Evening,SoundWave Mystery Book,Books,Brittany Palmer,South America,2024-01-07,1056.8925,112.0,4.0,P020,Books,Thursday,Evening
T00137,C0142,P040,2024-04-03,4,612.76,153.19,Wednesday,12:44:52,April,Afternoon,SoundWave Mystery Book,Books,Nicole Long DVM,Asia,2024-02-08,559.76,34.0,4.0,P040,Books,Tuesday,Afternoon
T00347,C0139,P040,2024-01-24,2,306.38,153.19,Wednesday,21:50:37,January,Evening,SoundWave Mystery Book,Books,Ricky Gutierrez,North America,2022-03-14,462.955,113.0,8.0,P006,Books,Wednesday,Morning
T00359,C0048,P040,2024-12-04,4,612.76,153.19,Wednesday,20:50:51,December,Evening,SoundWave Mystery Book,Books,Matthew Park,South America,2024-11-07,770.1879999999999,54.0,5.0,P010,Electronics,Sunday,Evening
T00406,C0171,P040,2024-02-18,2,306.38,153.19,Sunday,00:12:39,February,Evening,SoundWave Mystery Book,Books,Michael Cowan,South America,2022-12-16,1029.0700000000002,96.0,5.0,P017,Books,Saturday,Evening
T00538,C0119,P040,2024-04-26,2,306.38,153.19,Friday,17:37:36,April,Evening,SoundWave Mystery Book,Books,David Armstrong,Europe,2023-11-13,238.32199999999997,32.0,5.0,P011,Electronics,Wednesday,Evening
T00637,C0184,P040,2024-09-08,3,459.57,153.19,Sunday,08:52:51,September,Morning,SoundWave Mystery Book,Books,Tina Jacobs,South America,2022-05-13,484.74000000000007,141.0,6.0,P087,Electronics,Sunday,Afternoon
T00704,C0186,P040,2024-06-21,4,612.76,153.19,Friday,07:59:57,June,Morning,SoundWave Mystery Book,Books,Amber Alexander,Asia,2023-10-11,587.2133333333333,96.0,3.0,P002,Electronics,Friday,Morning
T00910,C0071,P040,2024-05-22,1,153.19,153.19,Wednesday,03:47:06,May,Evening,SoundWave Mystery Book,Books,Taylor Murphy,South America,2022-07-01,466.9433333333333,157.0,3.0,P001,Books,Friday,Afternoon
T00930,C0193,P040,2024-05-27,2,306.38,153.19,Monday,09:32:58,May,Morning,SoundWave Mystery Book,Books,Douglas Torres,Asia,2023-02-03,752.3225000000001,245.0,4.0,P007,Books,Monday,Evening
T00936,C0148,P040,2024-06-11,4,612.76,153.19,Tuesday,20:36:32,June,Evening,SoundWave Mystery Book,Books,Matthew Rogers,South America,2023-04-16,1091.558,117.0,5.0,P011,Electronics,Tuesday,Evening
T00993,C0027,P040,2024-03-08,2,306.38,153.19,Friday,09:48:14,March,Morning,SoundWave Mystery Book,Books,Justin Heath,Asia,2022-11-09,640.735,108.0,4.0,P003,Books,Friday,Morning
T00995,C0191,P040,2024-06-04,4,612.76,153.19,Tuesday,06:32:15,June,Morning,SoundWave Mystery Book,Books,Samantha Gibson DVM,South America,2024-04-07,599.594,46.0,5.0,P001,Books,Thursday,Morning
T00020,C0153,P007,2024-07-16,4,1680.6,420.15,Tuesday,22:33:47,July,Evening,SoundWave Cookbook,Books,Justin Smith,South America,2022-03-20,790.7983333333333,138.0,6.0,P003,Books,Friday,Morning
T00163,C0101,P007,2024-03-13,4,1680.6,420.15,Wednesday,22:33:34,March,Evening,SoundWave Cookbook,Books,Kelsey Roberts,Asia,2023-09-30,693.87375,30.0,7.0,P015,Books,Saturday,Evening
T00204,C0161,P007,2024-01-31,2,840.3,420.15,Wednesday,01:11:48,January,Evening,SoundWave Cookbook,Books,Jessica Warren,Asia,2022-03-14,392.72875,165.0,8.0,P007,Books,Monday,Evening
T00309,C0103,P007,2024-08-28,2,840.3,420.15,Wednesday,05:03:00,August,Morning,SoundWave Cookbook,Books,Jennifer Munoz,Europe,2022-05-15,492.50999999999993,119.0,5.0,P006,Clothing,Monday,Evening
T00421,C0047,P007,2024-01-04,1,420.15,420.15,Thursday,07:47:38,January,Morning,SoundWave Cookbook,Books,Samantha Frank,North America,2024-03-22,410.07714285714286,157.0,7.0,P007,Books,Friday,Morning
T00565,C0156,P007,2024-12-15,2,840.3,420.15,Sunday,00:35:54,December,Evening,SoundWave Cookbook,Books,William Adams,North America,2023-08-19,694.040909090909,43.0,10.0,P059,Books,Saturday,Afternoon
T00741,C0079,P007,2024-02-22,2,840.3,420.15,Thursday,15:13:43,February,Afternoon,SoundWave Cookbook,Books,Brian Murillo,North America,2022-02-02,1062.8899999999999,181.0,4.0,P007,Home Decor,Thursday,Evening
T00945,C0193,P007,2024-05-22,3,1260.45,420.15,Wednesday,21:58:39,May,Evening,SoundWave Cookbook,Books,Douglas Torres,Asia,2023-02-03,752.3225000000001,245.0,4.0,P007,Books,Monday,Evening
T00021,C0145,P038,2024-01-11,2,294.44,147.22,Thursday,09:47:21,January,Morning,TechPro Vase,Home Decor,Wayne Stone,Asia,2023-01-13,721.40875,62.0,7.0,P080,Clothing,Monday,Morning
T00032,C0109,P038,2024-11-07,4,588.88,147.22,Thursday,01:47:33,November,Evening,TechPro Vase,Home Decor,Abigail Jones,North America,2022-05-09,498.84090909090907,81.0,10.0,P100,Clothing,Saturday,Evening
T00251,C0004,P038,2024-08-03,3,441.66,147.22,Saturday,06:21:11,August,Morning,TechPro Vase,Home Decor,Kathleen Rodriguez,South America,2022-10-09,669.36,35.0,8.0,P008,Books,Monday,Morning
T00323,C0082,P038,2024-09-22,4,588.88,147.22,Sunday,07:51:55,September,Morning,TechPro Vase,Home Decor,Aimee Taylor,South America,2022-05-13,1081.8442857142857,58.0,7.0,P019,Books,Saturday,Evening
T00374,C0181,P038,2024-12-27,2,294.44,147.22,Friday,17:31:24,December,Evening,TechPro Vase,Home Decor,Alexander Barker,South America,2023-11-16,557.9333333333334,31.0,6.0,P002,Electronics,Friday,Evening
T00432,C0065,P038,2024-12-13,3,441.66,147.22,Friday,21:18:19,December,Evening,TechPro Vase,Home Decor,Gerald Hines,North America,2024-07-10,766.37,45.0,10.0,P022,Home Decor,Monday,Evening
T00434,C0025,P038,2024-05-09,4,588.88,147.22,Thursday,03:14:51,May,Evening,TechPro Vase,Home Decor,Gregory Odom,South America,2022-07-04,397.4525,167.0,4.0,P022,Home Decor,Thursday,Evening
T00726,C0111,P038,2024-12-12,1,147.22,147.22,Thursday,18:56:02,December,Evening,TechPro Vase,Home Decor,Roger David,Europe,2024-11-13,394.604,46.0,5.0,P003,Clothing,Wednesday,Evening
T00728,C0160,P038,2024-02-08,1,147.22,147.22,Thursday,22:57:38,February,Evening,TechPro Vase,Home Decor,Jodi Cook,North America,2022-04-05,585.386,164.0,5.0,P022,Home Decor,Sunday,Morning
T00785,C0159,P038,2024-03-26,1,147.22,147.22,Tuesday,00:51:36,March,Evening,TechPro Vase,Home Decor,Austin Miller,Asia,2022-08-06,690.8033333333333,45.0,3.0,P038,Home Decor,Friday,Evening
T00814,C0093,P038,2024-09-08,1,147.22,147.22,Sunday,16:26:03,September,Afternoon,TechPro Vase,Home Decor,Nancy Walker,Asia,2024-07-13,588.3322222222222,133.0,8.0,P076,Clothing,Monday,Evening
T00863,C0008,P038,2024-11-08,1,147.22,147.22,Friday,20:46:29,November,Evening,TechPro Vase,Home Decor,David Li,North America,2024-01-13,427.16099999999994,41.0,10.0,P004,Home Decor,Monday,Evening
T00913,C0117,P038,2024-02-08,1,147.22,147.22,Thursday,17:57:52,February,Evening,TechPro Vase,Home Decor,Jeffrey Mcmahon,North America,2024-11-22,1007.0675000000001,175.0,4.0,P019,Books,Monday,Evening
T00022,C0061,P085,2024-08-19,3,1249.05,416.35,Monday,08:16:57,August,Morning,BookWorld Biography,Books,Brandon Escobar,Europe,2023-03-06,712.7533333333334,48.0,3.0,P005,Clothing,Friday,Morning
T00052,C0090,P085,2024-02-25,3,1249.05,416.35,Sunday,18:56:28,February,Evening,BookWorld Biography,Books,Charles Hamilton,Asia,2023-10-17,591.1657142857142,138.0,7.0,P042,Books,Wednesday,Evening
T00330,C0028,P085,2024-05-15,3,1249.05,416.35,Wednesday,10:49:01,May,Morning,BookWorld Biography,Books,Jennifer Pena,Asia,2024-06-29,852.44625,33.0,6.0,P057,Electronics,Thursday,Afternoon
T00401,C0189,P085,2024-11-11,3,1249.05,416.35,Monday,16:53:21,November,Afternoon,BookWorld Biography,Books,Sherri Dixon,North America,2024-01-22,528.642,37.0,5.0,P025,Home Decor,Monday,Evening
T00435,C0037,P085,2024-05-16,4,1665.4,416.35,Thursday,16:00:40,May,Afternoon,BookWorld Biography,Books,Linda Smith,Europe,2023-02-04,850.5540000000001,119.0,5.0,P006,Home Decor,Monday,Evening
T00475,C0145,P085,2024-09-28,2,832.7,416.35,Saturday,22:39:52,September,Evening,BookWorld Biography,Books,Wayne Stone,Asia,2023-01-13,721.40875,62.0,7.0,P080,Clothing,Monday,Morning
T00504,C0021,P085,2024-04-05,1,416.35,416.35,Friday,03:20:25,April,Evening,BookWorld Biography,Books,Robert Blanchard,Asia,2023-04-17,677.49,107.0,8.0,P015,Books,Saturday,Evening
T00829,C0099,P085,2024-12-23,4,1665.4,416.35,Monday,18:22:03,December,Evening,BookWorld Biography,Books,Rodney Eaton,South America,2023-01-29,839.465,35.0,8.0,P005,Clothing,Friday,Evening
T00023,C0012,P061,2024-06-18,4,627.84,156.96,Tuesday,10:55:39,June,Morning,HomeSense Desk Lamp,Home Decor,Kevin May,South America,2024-08-07,747.3228571428571,33.0,6.0,P023,Home Decor,Sunday,Evening
T00128,C0167,P061,2024-10-01,3,470.88,156.96,Tuesday,14:05:25,October,Afternoon,HomeSense Desk Lamp,Home Decor,Brandy Welch,Europe,2024-01-27,766.8066666666667,118.0,3.0,P048,Books,Sunday,Afternoon
T00361,C0052,P061,2024-09-01,4,627.84,156.96,Sunday,11:18:51,September,Morning,HomeSense Desk Lamp,Home Decor,Stanley Aguirre,South America,2024-02-20,622.0025,148.0,3.0,P061,Home Decor,Saturday,Morning
T00403,C0114,P061,2024-02-21,4,627.84,156.96,Wednesday,15:52:59,February,Afternoon,HomeSense Desk Lamp,Home Decor,Benjamin Anderson,Europe,2024-11-18,1156.086,126.0,5.0,P020,Electronics,Wednesday,Afternoon
T00422,C0163,P061,2024-05-11,3,470.88,156.96,Saturday,07:45:26,May,Morning,HomeSense Desk Lamp,Home Decor,Tiffany Cain,South America,2023-06-08,962.5466666666666,107.0,5.0,P074,Home Decor,Friday,Afternoon
T00458,C0102,P061,2024-06-25,1,156.96,156.96,Tuesday,22:40:29,June,Evening,HomeSense Desk Lamp,Home Decor,Michael Atkinson,South America,2022-09-16,766.5450000000001,148.0,7.0,P058,Electronics,Friday,Evening
T00476,C0119,P061,2024-02-07,1,156.96,156.96,Wednesday,04:03:23,February,Evening,HomeSense Desk Lamp,Home Decor,David Armstrong,Europe,2023-11-13,238.32199999999997,32.0,5.0,P011,Electronics,Wednesday,Evening
T00553,C0038,P061,2024-12-12,1,156.96,156.96,Thursday,18:55:55,December,Evening,HomeSense Desk Lamp,Home Decor,Jeffrey Perkins,North America,2022-04-16,539.37,46.0,5.0,P028,Home Decor,Thursday,Evening
T00655,C0182,P061,2024-04-28,4,627.84,156.96,Sunday,02:14:05,April,Evening,HomeSense Desk Lamp,Home Decor,Joshua Preston,Europe,2024-12-28,996.1539999999999,263.0,5.0,P008,Home Decor,Monday,Evening
T00696,C0065,P061,2024-03-05,3,470.88,156.96,Tuesday,18:21:47,March,Evening,HomeSense Desk Lamp,Home Decor,Gerald Hines,North America,2024-07-10,766.37,45.0,10.0,P022,Home Decor,Monday,Evening
T00731,C0200,P061,2024-07-15,4,627.84,156.96,Monday,20:36:28,July,Evening,HomeSense Desk Lamp,Home Decor,Kelly Cross,Asia,2023-06-11,951.72,47.0,5.0,P034,Clothing,Monday,Evening
T00791,C0052,P061,2024-01-09,2,313.92,156.96,Tuesday,13:32:17,January,Afternoon,HomeSense Desk Lamp,Home Decor,Stanley Aguirre,South America,2024-02-20,622.0025,148.0,3.0,P061,Home Decor,Saturday,Morning
T00795,C0178,P061,2024-12-21,1,156.96,156.96,Saturday,00:45:52,December,Evening,HomeSense Desk Lamp,Home Decor,Carol Williams,Asia,2023-11-19,677.2075,37.0,4.0,P003,Home Decor,Monday,Evening
T00834,C0090,P061,2024-05-16,3,470.88,156.96,Thursday,01:56:32,May,Evening,HomeSense Desk Lamp,Home Decor,Charles Hamilton,Asia,2023-10-17,591.1657142857142,138.0,7.0,P042,Books,Wednesday,Evening
T00840,C0018,P061,2024-03-28,3,470.88,156.96,Thursday,17:43:38,March,Evening,HomeSense Desk Lamp,Home Decor,Tyler Haynes,North America,2024-09-21,956.3700000000001,177.0,5.0,P027,Books,Friday,Evening
T00869,C0081,P061,2023-12-30,2,313.92,156.96,Saturday,15:29:12,December,Afternoon,HomeSense Desk Lamp,Home Decor,Kimberly Turner,Europe,2024-02-24,590.4133333333333,80.0,6.0,P006,Books,Saturday,Evening
T00024,C0006,P084,2024-06-13,3,1013.73,337.91,Thursday,10:35:07,June,Morning,ActiveWear Wall Art,Home Decor,Brittany Palmer,South America,2024-01-07,1056.8925,112.0,4.0,P020,Books,Thursday,Evening
T00100,C0197,P084,2024-05-08,3,1013.73,337.91,Wednesday,15:48:20,May,Afternoon,ActiveWear Wall Art,Home Decor,Christina Harvey,Europe,2023-03-21,642.8833333333333,31.0,3.0,P013,Electronics,Friday,Evening
T00202,C0100,P084,2024-01-31,1,337.91,337.91,Wednesday,14:10:21,January,Afternoon,ActiveWear Wall Art,Home Decor,Clinton Gomez,Europe,2023-03-16,833.9083333333333,145.0,6.0,P009,Home Decor,Saturday,Afternoon
